date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note,fireCount,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_max,surface_pressure_mean
2023-06-20,Punjab,Ludhiana,1.0,PM10,126.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,32.9,38.6,26.8,59,0.0,7.4,970.5
2023-06-20,Punjab,Patiala,1.0,O3,79.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,32.0,37.0,26.6,62,0.3,17.1,970.3
2023-06-20,Punjab,Rupnagar,1.0,PM10,128.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,32.2,37.7,26.5,60,0.0,17.9,969.3
2023-06-21,Punjab,Amritsar,1.0,PM10,92.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,34.0,39.3,28.6,56,0.0,18.8,972.8
2023-06-21,Punjab,Bathinda,1.0,PM10,55.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,36.0,41.5,30.1,48,0.1,13.3,975.4
2023-06-21,Punjab,Jalandhar,1.0,PM10,89.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,33.0,38.0,28.2,59,0.0,18.2,972.2
2023-06-21,Punjab,Ludhiana,1.0,PM10,134.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,33.2,38.7,27.8,59,0.0,19.4,971.2
2023-06-21,Punjab,Patiala,1.0,O3,69.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.5,37.4,26.5,68,0.2,15.9,971.1
2023-06-21,Punjab,Rupnagar,1.0,PM10,98.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.7,36.4,26.0,70,6.1,16.1,970.3
2023-06-22,Punjab,Amritsar,1.0,PM2.5,55.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,34.7,40.6,28.4,58,0.0,18.9,972.6
2023-06-22,Punjab,Bathinda,1.0,PM10,61.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,36.1,41.3,31.6,48,0.1,18.5,975.7
2023-06-22,Punjab,Jalandhar,1.0,PM10,117.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,32.0,37.4,26.9,71,5.2,22.1,972.2
2023-06-22,Punjab,Ludhiana,1.0,PM10,167.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,33.1,38.0,28.2,65,8.2,18.2,971.3
2023-06-22,Punjab,Patiala,1.0,PM10,73.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.4,36.2,27.4,71,0.5,19.1,971.3
2023-06-22,Punjab,Rupnagar,1.0,PM10,102.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.0,35.6,28.2,73,1.8,14.2,970.3
2023-06-23,Punjab,Amritsar,1.0,O3,54.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,34.9,40.4,30.0,60,0.0,16.2,972.6
2023-06-23,Punjab,Bathinda,1.0,PM10,55.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,36.4,41.8,31.6,47,0.0,16.3,975.6
2023-06-23,Punjab,Jalandhar,1.0,PM10,116.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,32.2,37.0,28.0,69,0.1,17.8,972.3
2023-06-23,Punjab,Ludhiana,1.0,PM10,160.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,32.8,37.8,27.3,67,1.2,18.6,971.4
2023-06-23,Punjab,Patiala,1.0,PM10,78.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.4,36.0,26.4,72,1.2,19.1,971.3
2023-06-23,Punjab,Rupnagar,1.0,PM10,127.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.2,35.0,26.4,76,12.9,13.0,970.6
2023-06-24,Punjab,Amritsar,1.0,PM10,69.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,33.5,39.2,28.7,61,0.0,20.7,972.6
2023-06-24,Punjab,Bathinda,1.0,PM2.5,115.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,36.6,42.4,30.5,43,0.0,12.5,975.0
2023-06-24,Punjab,Jalandhar,1.0,PM10,107.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.6,37.2,26.5,69,0.0,19.7,972.1
2023-06-24,Punjab,Ludhiana,1.0,PM10,132.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,32.3,38.4,27.4,66,0.7,22.1,971.1
2023-06-24,Punjab,Patiala,1.0,PM10,74.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.0,36.0,26.7,72,7.5,19.3,970.9
2023-06-24,Punjab,Rupnagar,1.0,PM10,133.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.6,34.6,26.0,78,12.9,17.8,970.1
2023-06-25,Punjab,Bathinda,1.0,PM2.5,100.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,33.6,40.3,29.3,60,4.6,25.8,975.7
2023-06-25,Punjab,Jalandhar,1.0,PM10,102.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.9,35.4,25.6,74,11.1,28.6,972.7
2023-06-25,Punjab,Ludhiana,1.0,PM10,127.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.6,36.3,26.5,71,7.4,23.2,971.9
2023-06-25,Punjab,Patiala,1.0,PM10,53.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.5,33.4,25.6,81,4.3,23.2,971.9
2023-06-25,Punjab,Rupnagar,1.0,PM10,112.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.1,32.7,25.3,82,25.9,25.3,971.1
2023-06-26,Punjab,Amritsar,1.0,O3,52.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.5,32.1,24.9,82,13.9,16.7,975.8
2023-06-26,Punjab,Jalandhar,1.0,O3,50.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.8,32.6,24.7,81,15.0,12.7,974.8
2023-06-26,Punjab,Ludhiana,1.0,PM10,75.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.4,33.2,25.4,80,2.9,15.1,973.6
2023-06-26,Punjab,Patiala,1.0,O3,56.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.5,30.7,25.2,85,9.5,12.4,973.1
2023-06-26,Punjab,Rupnagar,1.0,PM10,138.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.8,31.0,24.5,81,0.0,13.9,972.3
2023-06-27,Punjab,Amritsar,1.0,PM10,56.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.5,34.0,25.0,74,0.0,12.1,974.4
2023-06-27,Punjab,Bathinda,1.0,PM2.5,98.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.5,35.4,26.3,70,0.3,15.2,976.9
2023-06-27,Punjab,Jalandhar,1.0,PM10,69.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.7,33.5,25.0,79,4.5,16.2,973.5
2023-06-27,Punjab,Ludhiana,1.0,PM10,118.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.7,34.0,24.3,78,11.0,11.6,972.4
2023-06-27,Punjab,Patiala,1.0,O3,61.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.3,34.2,24.3,81,5.1,15.5,972.0
2023-06-27,Punjab,Rupnagar,1.0,PM10,151.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.5,33.7,25.0,79,0.4,13.2,971.3
2023-06-28,Punjab,Amritsar,1.0,PM10,60.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.8,35.3,26.1,75,0.3,16.2,975.6
2023-06-28,Punjab,Bathinda,1.0,PM10,38.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.9,35.7,26.2,71,0.2,15.5,978.0
2023-06-28,Punjab,Jalandhar,1.0,PM10,64.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.5,34.2,26.0,78,0.8,13.2,974.7
2023-06-28,Punjab,Ludhiana,1.0,PM10,128.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.8,34.5,26.1,76,0.4,13.2,973.7
2023-06-28,Punjab,Patiala,1.0,O3,45.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.4,33.7,25.6,76,0.2,15.5,973.3
2023-06-28,Punjab,Rupnagar,1.0,PM10,147.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.0,33.2,24.5,77,0.4,19.3,972.5
2023-06-29,Punjab,Amritsar,1.0,PM10,63.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.7,34.4,25.5,77,3.4,15.3,974.6
2023-06-29,Punjab,Bathinda,1.0,PM2.5,121.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.7,34.2,27.7,72,1.0,12.2,977.4
2023-06-29,Punjab,Jalandhar,1.0,PM10,58.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.8,32.8,26.1,80,7.1,12.3,973.8
2023-06-29,Punjab,Ludhiana,1.0,PM10,104.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.6,32.8,26.4,82,8.6,13.2,972.9
2023-06-29,Punjab,Patiala,1.0,O3,44.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.7,32.8,26.1,80,11.3,10.4,972.5
2023-06-29,Punjab,Rupnagar,1.0,PM10,153.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.2,32.2,25.1,82,7.1,12.9,971.6
2023-06-30,Punjab,Jalandhar,1.0,PM10,52.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.0,33.8,24.0,78,1.4,13.5,972.1
2023-06-30,Punjab,Ludhiana,1.0,PM2.5,127.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.3,34.2,24.4,77,1.6,14.7,971.1
2023-06-30,Punjab,Rupnagar,1.0,PM10,166.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.8,33.8,24.8,78,3.8,14.8,969.9
2023-07-01,Punjab,Amritsar,1.0,PM10,73.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.1,35.1,23.9,71,1.5,12.2,973.7
2023-07-01,Punjab,Jalandhar,1.0,PM10,74.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.1,34.2,23.9,77,0.0,16.5,972.9
2023-07-01,Punjab,Ludhiana,1.0,PM10,89.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.5,34.7,24.9,75,2.6,14.5,972.0
2023-07-01,Punjab,Patiala,1.0,O3,50.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.2,34.2,24.0,76,0.4,11.8,971.7
2023-07-01,Punjab,Rupnagar,1.0,PM10,104.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.5,33.1,23.6,77,2.5,14.2,970.8
2023-07-02,Punjab,Amritsar,1.0,PM2.5,64.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.8,36.3,26.2,69,0.2,12.6,974.2
2023-07-02,Punjab,Jalandhar,1.0,PM10,95.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.9,35.2,24.9,75,0.0,16.5,973.4
2023-07-02,Punjab,Ludhiana,1.0,PM10,103.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.0,35.4,25.1,75,2.7,14.6,972.5
2023-07-02,Punjab,Patiala,1.0,PM10,49.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.1,34.7,25.5,75,0.2,10.8,972.1
2023-07-02,Punjab,Rupnagar,1.0,PM10,92.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.6,34.2,24.7,73,0.0,11.3,971.2
2023-07-03,Punjab,Amritsar,1.0,PM2.5,80.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,32.2,37.5,27.1,68,0.9,13.4,973.4
2023-07-03,Punjab,Jalandhar,1.0,PM2.5,122.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.3,36.2,27.2,72,3.1,13.8,972.6
2023-07-03,Punjab,Ludhiana,1.0,PM10,151.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.6,36.6,27.7,72,0.0,13.7,971.7
2023-07-03,Punjab,Patiala,1.0,O3,109.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.2,36.0,27.1,71,0.2,15.4,971.5
2023-07-03,Punjab,Rupnagar,1.0,PM10,98.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.1,35.2,25.2,75,1.3,10.8,970.6
2023-07-04,Punjab,Bathinda,1.0,PM2.5,163.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,33.1,39.4,29.9,63,0.0,20.6,974.3
2023-07-04,Punjab,Jalandhar,1.0,PM10,81.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.1,35.8,25.8,78,31.9,22.9,971.1
2023-07-04,Punjab,Patiala,1.0,PM10,97.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.6,36.5,25.7,75,3.2,17.4,970.0
2023-07-04,Punjab,Rupnagar,1.0,PM10,138.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.8,34.7,26.1,76,3.4,19.2,969.2
2023-07-05,Punjab,Amritsar,1.0,PM2.5,85.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,26.7,29.4,25.2,89,54.2,18.8,972.8
2023-07-05,Punjab,Bathinda,1.0,CO,67.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.0,34.0,27.2,75,22.7,25.3,975.1
2023-07-05,Punjab,Jalandhar,1.0,PM10,46.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,26.5,28.8,25.0,90,21.5,19.7,972.0
2023-07-05,Punjab,Ludhiana,1.0,PM10,96.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.8,31.3,26.0,86,7.2,18.6,970.9
2023-07-05,Punjab,Patiala,1.0,PM10,53.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.8,33.8,25.5,79,3.1,16.4,970.7
2023-07-05,Punjab,Rupnagar,1.0,PM10,148.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.0,32.1,24.9,79,14.5,20.8,969.7
2023-07-06,Punjab,Amritsar,1.0,PM2.5,76.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.8,32.8,24.7,83,5.0,11.9,975.4
2023-07-06,Punjab,Bathinda,1.0,CO,50.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.1,34.9,27.5,75,1.4,14.9,977.6
2023-07-06,Punjab,Jalandhar,1.0,O3,70.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.1,33.2,23.4,85,16.9,11.5,974.4
2023-07-06,Punjab,Ludhiana,1.0,PM10,82.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.0,33.5,24.4,84,0.8,10.8,973.2
2023-07-06,Punjab,Patiala,1.0,O3,52.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.8,33.5,26.0,79,0.5,13.5,972.7
2023-07-06,Punjab,Rupnagar,1.0,PM10,118.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.8,33.2,24.0,82,0.6,9.5,972.0
2023-07-07,Punjab,Amritsar,1.0,PM2.5,65.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.8,32.2,24.9,82,2.2,14.4,975.9
2023-07-07,Punjab,Bathinda,1.0,CO,50.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.6,34.0,26.5,74,0.6,19.4,978.1
2023-07-07,Punjab,Jalandhar,1.0,PM10,60.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.8,31.2,24.7,83,5.7,11.6,974.9
2023-07-07,Punjab,Ludhiana,1.0,PM10,73.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.9,31.7,25.4,82,7.2,14.0,973.8
2023-07-07,Punjab,Patiala,1.0,O3,41.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.4,32.9,25.7,82,12.1,15.3,973.3
2023-07-07,Punjab,Rupnagar,1.0,PM10,133.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.0,32.2,24.2,82,6.6,10.7,972.6
2023-07-08,Punjab,Amritsar,1.0,PM2.5,66.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,25.7,27.2,24.3,92,30.8,18.1,976.4
2023-07-08,Punjab,Bathinda,1.0,CO,56.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.4,29.7,25.0,88,27.2,20.6,978.3
2023-07-08,Punjab,Jalandhar,1.0,O3,62.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,25.8,27.8,24.1,92,41.5,15.5,975.5
2023-07-08,Punjab,Ludhiana,1.0,PM10,86.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,26.1,27.4,24.1,92,21.8,16.4,974.3
2023-07-08,Punjab,Patiala,1.0,PM10,40.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,26.8,28.6,25.0,91,19.6,16.7,973.7
2023-07-08,Punjab,Rupnagar,1.0,PM10,126.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,26.2,28.1,24.2,90,38.3,13.4,973.3
2023-07-09,Punjab,Bathinda,1.0,CO,57.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.7,33.5,24.7,78,5.3,11.9,977.1
2023-07-09,Punjab,Jalandhar,1.0,O3,114.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,25.8,28.6,23.7,90,81.6,17.1,974.0
2023-07-09,Punjab,Ludhiana,1.0,PM2.5,78.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,26.2,29.3,23.9,90,55.5,17.2,972.9
2023-07-09,Punjab,Patiala,1.0,CO,41.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,26.3,29.4,24.6,91,55.3,22.4,972.4
2023-07-09,Punjab,Rupnagar,1.0,CO,83.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,25.6,26.8,24.4,92,63.3,24.3,971.8
2023-07-10,Punjab,Amritsar,1.0,PM2.5,56.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,26.6,29.5,24.1,84,0.2,11.8,975.8
2023-07-10,Punjab,Bathinda,1.0,PM10,49.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.4,32.0,25.8,82,0.5,13.3,978.0
2023-07-10,Punjab,Jalandhar,1.0,PM10,53.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,25.4,27.3,24.1,89,2.4,14.9,974.7
2023-07-10,Punjab,Ludhiana,1.0,CO,34.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,26.1,28.9,24.2,88,0.8,15.5,973.6
2023-07-10,Punjab,Patiala,1.0,NO2,34.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,26.4,29.5,24.6,92,61.0,14.4,972.9
2023-07-11,Punjab,Amritsar,1.0,PM2.5,60.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.6,33.5,23.4,81,0.0,6.2,975.1
2023-07-11,Punjab,Bathinda,1.0,PM10,41.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.7,35.1,24.9,76,0.3,11.8,977.8
2023-07-11,Punjab,Jalandhar,1.0,PM10,72.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.0,33.1,23.3,82,0.2,7.3,974.1
2023-07-11,Punjab,Ludhiana,1.0,PM10,61.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.0,32.6,23.6,81,0.7,10.1,973.1
2023-07-11,Punjab,Patiala,1.0,PM10,40.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.9,32.1,24.7,83,1.5,11.5,972.6
2023-07-11,Punjab,Rupnagar,1.0,CO,75.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,27.8,32.0,24.2,80,0.2,9.8,971.7
2023-07-12,Punjab,Amritsar,1.0,PM2.5,65.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.8,34.0,24.4,82,9.8,11.7,974.5
2023-07-12,Punjab,Bathinda,1.0,PM10,102.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.0,35.9,26.3,72,0.0,12.5,977.2
2023-07-12,Punjab,Jalandhar,1.0,CO,53.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.9,33.9,24.6,81,0.8,10.0,973.6
2023-07-12,Punjab,Ludhiana,1.0,PM10,74.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.9,34.2,24.9,81,0.1,10.1,972.6
2023-07-12,Punjab,Patiala,1.0,PM10,40.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.6,33.5,24.6,83,0.7,12.1,972.2
2023-07-12,Punjab,Rupnagar,1.0,CO,78.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.3,33.2,23.9,80,6.7,15.2,971.5
2023-07-13,Punjab,Amritsar,1.0,PM2.5,55.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.1,33.2,25.2,81,2.7,8.7,974.6
2023-07-13,Punjab,Bathinda,1.0,PM10,57.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.3,35.6,26.8,75,0.3,14.8,977.1
2023-07-13,Punjab,Ludhiana,1.0,PM10,49.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.7,33.1,23.8,83,1.2,13.3,972.7
2023-07-13,Punjab,Patiala,1.0,CO,31.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.2,32.5,24.2,83,1.4,17.3,972.3
2023-07-13,Punjab,Rupnagar,1.0,CO,55.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.7,32.8,24.6,78,2.2,16.3,971.6
2023-07-14,Punjab,Amritsar,1.0,O3,55.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.4,33.2,26.5,82,4.2,13.9,975.3
2023-07-14,Punjab,Jalandhar,1.0,PM10,70.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.2,32.8,26.1,82,1.0,12.0,974.4
2023-07-14,Punjab,Ludhiana,1.0,PM10,65.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.1,33.1,25.8,83,0.8,11.8,973.3
2023-07-14,Punjab,Patiala,1.0,O3,38.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.6,32.9,24.8,85,1.5,12.8,972.9
2023-07-14,Punjab,Rupnagar,1.0,PM10,56.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.8,33.3,23.6,79,4.2,12.6,972.1
2023-07-15,Punjab,Amritsar,1.0,O3,56.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.6,34.2,25.1,82,0.9,17.1,974.2
