date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note,fireCount
2023-07-25,Punjab,Ludhiana,1.0,PM10,108.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-25,Punjab,Patiala,1.0,CO,54.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-25,Punjab,Rupnagar,1.0,PM10,144.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-26,Punjab,Amritsar,1.0,PM2.5,70.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-26,Punjab,Bathinda,1.0,PM10,66.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-26,Punjab,Jalandhar,1.0,PM10,53.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-26,Punjab,Ludhiana,1.0,PM10,50.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-26,Punjab,Patiala,1.0,CO,36.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-26,Punjab,Rupnagar,1.0,PM10,52.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-27,Punjab,Amritsar,1.0,PM2.5,79.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-27,Punjab,Bathinda,1.0,PM10,71.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-27,Punjab,Ludhiana,1.0,CO,160.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-27,Punjab,Patiala,1.0,CO,41.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-28,Punjab,Amritsar,1.0,PM10,75.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-28,Punjab,Bathinda,1.0,NO2,25.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-28,Punjab,Ludhiana,1.0,PM10,104.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-28,Punjab,Patiala,1.0,CO,46.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-29,Punjab,Amritsar,1.0,PM2.5,78.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-29,Punjab,Bathinda,1.0,PM10,64.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-29,Punjab,Jalandhar,1.0,PM10,65.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-29,Punjab,Ludhiana,1.0,PM10,74.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-29,Punjab,Patiala,1.0,PM10,37.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-29,Punjab,Rupnagar,1.0,PM10,73.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-30,Punjab,Bathinda,1.0,PM10,33.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-30,Punjab,Jalandhar,1.0,PM10,84.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-30,Punjab,Ludhiana,1.0,PM2.5,63.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-30,Punjab,Patiala,1.0,PM10,34.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-31,Punjab,Amritsar,1.0,PM2.5,95.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-31,Punjab,Bathinda,1.0,PM10,34.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-31,Punjab,Jalandhar,1.0,PM10,94.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-31,Punjab,Ludhiana,1.0,PM10,75.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-07-31,Punjab,Patiala,1.0,PM10,61.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-01,Punjab,Amritsar,1.0,PM2.5,93.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-01,Punjab,Jalandhar,1.0,PM10,75.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-01,Punjab,Ludhiana,1.0,PM10,56.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-01,Punjab,Patiala,1.0,PM10,66.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-02,Punjab,Amritsar,1.0,PM2.5,95.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-02,Punjab,Bathinda,1.0,PM10,39.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-02,Punjab,Jalandhar,1.0,PM10,82.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-02,Punjab,Ludhiana,1.0,PM10,76.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-02,Punjab,Patiala,1.0,PM10,77.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-02,Punjab,Rupnagar,1.0,PM10,137.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-03,Punjab,Amritsar,1.0,PM10,83.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-03,Punjab,Bathinda,1.0,PM10,53.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-03,Punjab,Jalandhar,1.0,PM10,68.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-03,Punjab,Ludhiana,1.0,PM10,85.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-03,Punjab,Patiala,1.0,O3,61.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-03,Punjab,Rupnagar,1.0,PM10,100.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-04,Punjab,Amritsar,1.0,PM2.5,122.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-04,Punjab,Bathinda,1.0,PM10,65.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-04,Punjab,Jalandhar,1.0,PM10,74.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-04,Punjab,Ludhiana,1.0,PM10,90.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-04,Punjab,Patiala,1.0,PM10,80.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-04,Punjab,Rupnagar,1.0,PM10,109.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-05,Punjab,Amritsar,1.0,PM10,82.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-05,Punjab,Bathinda,1.0,PM10,52.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-05,Punjab,Jalandhar,1.0,PM10,42.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-05,Punjab,Ludhiana,1.0,PM10,79.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-05,Punjab,Patiala,1.0,PM10,39.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-05,Punjab,Rupnagar,1.0,PM10,117.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-06,Punjab,Amritsar,1.0,PM2.5,91.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-06,Punjab,Bathinda,1.0,PM10,52.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-06,Punjab,Jalandhar,1.0,PM10,80.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-06,Punjab,Ludhiana,1.0,PM10,47.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-06,Punjab,Patiala,1.0,PM10,67.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-07,Punjab,Bathinda,1.0,PM10,83.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-07,Punjab,Jalandhar,1.0,PM10,77.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-07,Punjab,Ludhiana,1.0,PM10,58.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-07,Punjab,Patiala,1.0,PM10,67.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-08,Punjab,Amritsar,1.0,PM2.5,164.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-08,Punjab,Bathinda,1.0,PM10,112.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-08,Punjab,Jalandhar,1.0,PM10,129.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-08,Punjab,Ludhiana,1.0,PM10,94.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-08,Punjab,Patiala,1.0,PM10,111.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-08,Punjab,Rupnagar,1.0,PM10,120.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-09,Punjab,Bathinda,1.0,PM10,87.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-09,Punjab,Jalandhar,1.0,PM10,86.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-09,Punjab,Ludhiana,1.0,PM10,93.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-09,Punjab,Patiala,1.0,PM10,100.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-09,Punjab,Rupnagar,1.0,PM10,82.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-10,Punjab,Amritsar,1.0,PM2.5,128.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-10,Punjab,Bathinda,1.0,PM10,93.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-10,Punjab,Jalandhar,1.0,PM10,74.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-10,Punjab,Ludhiana,1.0,PM10,103.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-10,Punjab,Patiala,1.0,PM10,88.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-10,Punjab,Rupnagar,1.0,PM10,114.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-11,Punjab,Amritsar,1.0,PM2.5,88.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-11,Punjab,Bathinda,1.0,PM10,85.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-11,Punjab,Jalandhar,1.0,PM10,58.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-11,Punjab,Ludhiana,1.0,PM10,82.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-11,Punjab,Patiala,1.0,PM10,73.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-12,Punjab,Bathinda,1.0,PM10,88.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-12,Punjab,Jalandhar,1.0,PM10,93.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-12,Punjab,Ludhiana,1.0,PM10,78.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-12,Punjab,Patiala,1.0,PM10,74.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-12,Punjab,Rupnagar,1.0,PM10,95.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-13,Punjab,Jalandhar,1.0,PM10,98.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-13,Punjab,Ludhiana,1.0,PM10,67.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-13,Punjab,Patiala,1.0,PM10,65.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-13,Punjab,Rupnagar,1.0,PM10,97.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-14,Punjab,Bathinda,1.0,PM10,90.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-14,Punjab,Jalandhar,1.0,PM10,82.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-14,Punjab,Ludhiana,1.0,PM10,70.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-14,Punjab,Patiala,1.0,O3,57.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-14,Punjab,Rupnagar,1.0,PM10,79.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-15,Punjab,Bathinda,1.0,PM10,78.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-15,Punjab,Jalandhar,1.0,PM10,72.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-15,Punjab,Ludhiana,1.0,PM10,74.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-15,Punjab,Patiala,1.0,O3,62.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-15,Punjab,Rupnagar,1.0,PM10,76.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-16,Punjab,Bathinda,1.0,PM10,89.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-16,Punjab,Jalandhar,1.0,PM10,65.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-16,Punjab,Ludhiana,1.0,PM10,76.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-16,Punjab,Patiala,1.0,O3,68.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-16,Punjab,Rupnagar,1.0,PM10,114.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-17,Punjab,Bathinda,1.0,PM10,96.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-17,Punjab,Jalandhar,1.0,PM10,90.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-17,Punjab,Ludhiana,1.0,PM10,90.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-17,Punjab,Patiala,1.0,PM10,74.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-17,Punjab,Rupnagar,1.0,PM10,151.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-18,Punjab,Bathinda,1.0,PM10,112.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-18,Punjab,Jalandhar,1.0,PM10,101.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-18,Punjab,Ludhiana,1.0,PM10,100.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-18,Punjab,Patiala,1.0,PM10,87.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-18,Punjab,Rupnagar,1.0,PM10,137.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-19,Punjab,Amritsar,1.0,PM10,63.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-19,Punjab,Bathinda,1.0,PM10,146.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-19,Punjab,Jalandhar,1.0,PM10,63.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-19,Punjab,Ludhiana,1.0,PM10,123.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-19,Punjab,Patiala,1.0,PM10,62.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-20,Punjab,Amritsar,1.0,O3,54.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-20,Punjab,Bathinda,1.0,PM10,65.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-20,Punjab,Jalandhar,1.0,PM10,60.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-20,Punjab,Ludhiana,1.0,PM2.5,155.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-20,Punjab,Patiala,1.0,O3,52.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-20,Punjab,Rupnagar,1.0,PM10,145.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-21,Punjab,Amritsar,1.0,O3,58.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-21,Punjab,Bathinda,1.0,PM10,33.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-21,Punjab,Jalandhar,1.0,PM10,69.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-21,Punjab,Ludhiana,1.0,PM10,72.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-21,Punjab,Patiala,1.0,O3,50.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-21,Punjab,Rupnagar,1.0,PM10,130.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-22,Punjab,Amritsar,1.0,O3,56.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-22,Punjab,Bathinda,1.0,SO2,60.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-22,Punjab,Jalandhar,1.0,PM10,94.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-22,Punjab,Ludhiana,1.0,PM10,95.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-22,Punjab,Patiala,1.0,PM10,55.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-22,Punjab,Rupnagar,1.0,PM10,127.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-23,Punjab,Amritsar,1.0,PM10,97.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-23,Punjab,Bathinda,1.0,PM10,98.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-08-23,Punjab,Jalandhar,1.0,PM10,64.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
