date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_max,surface_pressure_mean,area
2023-03-24,17.3,21.3,14.1,86,28.5,18.9,982.0,Amritsar
2023-03-25,16.9,21.2,14.0,87,25.3,20.4,985.1,Amritsar
2023-03-26,18.2,24.2,11.2,73,0.0,11.3,985.4,Amritsar
2023-03-27,19.4,25.1,12.4,68,0.0,8.0,983.7,Amritsar
2023-03-28,20.6,27.0,13.2,62,0.0,8.4,983.3,Amritsar
2023-03-29,20.8,28.0,13.8,65,0.0,10.2,983.8,Amritsar
2023-03-30,21.4,27.0,18.1,69,13.2,19.3,982.4,Amritsar
2023-03-31,18.3,21.6,16.5,84,20.1,20.6,981.7,Amritsar
2023-04-01,17.5,22.3,14.9,87,21.3,17.7,982.7,Amritsar
2023-04-02,18.7,25.1,13.1,79,0.0,8.5,982.0,Amritsar
2023-04-03,19.0,22.8,15.4,79,4.7,15.3,981.1,Amritsar
2023-04-04,19.5,25.6,14.2,74,1.0,13.6,983.6,Amritsar
2023-04-05,19.7,27.2,12.4,65,0.0,12.4,983.8,Amritsar
2023-04-06,20.1,27.5,13.2,66,0.0,9.9,986.3,Amritsar
2023-04-07,20.8,28.9,14.7,55,0.0,12.0,987.5,Amritsar
2023-04-08,22.5,30.3,13.9,51,0.0,10.3,987.5,Amritsar
2023-04-09,23.7,31.5,15.3,47,0.0,10.8,987.5,Amritsar
2023-04-10,23.8,32.8,15.5,46,0.0,13.0,985.6,Amritsar
2023-04-11,24.2,32.8,16.4,48,0.0,18.3,985.3,Amritsar
2023-04-12,26.1,35.0,17.4,42,0.0,11.3,984.4,Amritsar
2023-04-13,26.9,35.2,18.8,40,0.0,13.2,982.9,Amritsar
2023-04-14,27.8,37.1,18.3,37,0.0,11.3,981.6,Amritsar
2023-04-15,28.5,37.6,19.0,35,0.0,12.3,981.1,Amritsar
2023-04-16,28.7,38.2,22.7,34,0.0,14.8,980.4,Amritsar
2023-04-17,29.0,38.2,19.5,37,0.0,11.6,980.0,Amritsar
2023-04-18,28.2,35.2,22.8,40,0.4,19.4,981.7,Amritsar
2023-04-19,23.5,29.3,20.6,70,6.3,12.6,980.1,Amritsar
2023-04-20,23.1,29.8,18.6,58,0.9,17.0,977.6,Amritsar
2023-04-21,22.6,29.4,17.2,51,0.3,17.6,979.1,Amritsar
2023-04-22,21.9,29.8,16.3,46,0.2,25.9,980.3,Amritsar
2023-04-23,23.4,32.4,14.2,45,0.0,9.7,980.5,Amritsar
2023-04-24,25.5,34.3,16.3,38,0.0,11.8,983.0,Amritsar
2023-04-25,26.1,34.1,19.2,39,0.0,17.2,984.2,Amritsar
2023-04-26,26.2,34.5,19.2,44,0.3,23.0,981.5,Amritsar
2023-04-27,26.1,33.7,20.9,41,0.4,28.9,981.5,Amritsar
2023-04-28,26.0,34.4,18.5,45,0.1,15.2,982.4,Amritsar
2023-04-29,27.2,35.3,19.8,39,0.0,19.2,980.6,Amritsar
2023-04-30,26.1,32.0,20.9,48,1.4,14.1,979.9,Amritsar
2023-05-01,22.2,26.3,19.0,74,8.5,24.0,981.2,Amritsar
2023-05-02,21.8,27.9,18.4,72,0.6,19.3,982.9,Amritsar
2023-05-03,21.9,28.5,17.7,76,7.0,13.1,983.7,Amritsar
2023-05-04,23.9,29.5,18.0,65,0.5,13.5,983.4,Amritsar
2023-05-05,24.9,31.3,18.7,58,0.0,11.2,981.7,Amritsar
2023-05-06,26.7,33.3,19.9,43,0.0,17.7,979.5,Amritsar
2023-05-07,26.2,34.4,19.5,44,0.3,18.0,978.7,Amritsar
2023-05-08,25.8,34.2,18.7,42,0.0,24.2,978.8,Amritsar
2023-05-09,26.2,33.4,17.3,36,0.0,16.4,982.0,Amritsar
2023-05-10,26.9,35.9,19.4,33,0.0,15.8,979.8,Amritsar
2023-05-11,28.3,37.7,18.8,38,0.0,10.7,979.9,Amritsar
2023-05-12,29.8,39.6,20.0,36,0.0,13.7,979.2,Amritsar
2023-05-13,30.8,38.8,21.9,32,0.0,14.8,978.9,Amritsar
2023-05-14,30.8,39.3,23.3,27,0.0,15.1,976.8,Amritsar
2023-05-15,30.8,39.6,22.4,29,0.0,15.1,975.5,Amritsar
2023-05-16,30.8,39.0,22.1,28,0.0,17.6,977.3,Amritsar
2023-05-17,31.8,40.1,22.6,30,0.0,12.7,978.3,Amritsar
2023-05-18,28.0,33.9,21.8,43,0.5,16.4,983.0,Amritsar
2023-05-19,29.8,36.8,22.4,38,0.0,15.9,979.9,Amritsar
2023-05-20,31.3,40.4,23.1,35,0.0,14.9,977.1,Amritsar
2023-05-21,32.6,41.7,22.8,35,0.0,11.9,977.5,Amritsar
2023-05-22,33.4,42.7,24.1,31,0.0,16.6,977.7,Amritsar
2023-05-23,32.6,39.8,26.1,35,0.2,16.5,978.0,Amritsar
2023-05-24,27.7,32.5,24.3,56,6.8,24.6,977.8,Amritsar
2023-05-25,27.0,34.2,21.9,60,1.5,16.3,978.6,Amritsar
2023-05-26,25.5,30.9,21.2,67,1.9,16.3,979.5,Amritsar
2023-05-27,27.1,34.2,19.7,57,0.0,11.9,979.0,Amritsar
2023-05-28,28.8,35.9,21.2,48,0.0,9.7,979.7,Amritsar
2023-05-29,27.0,31.9,23.9,60,3.5,21.8,982.0,Amritsar
2023-05-30,27.1,32.4,21.6,56,0.0,13.6,982.4,Amritsar
2023-05-31,23.0,27.6,19.8,80,13.1,14.4,980.5,Amritsar
2023-06-01,21.8,27.5,19.3,87,21.6,13.2,980.8,Amritsar
2023-06-02,23.8,28.9,19.0,72,3.2,11.3,979.9,Amritsar
2023-06-03,26.5,32.9,19.4,61,0.0,8.0,979.7,Amritsar
2023-06-04,28.4,34.5,21.6,58,0.0,8.7,978.9,Amritsar
2023-06-05,28.5,35.7,22.3,55,0.1,14.9,977.2,Amritsar
2023-06-06,27.6,35.3,22.2,58,0.0,19.7,977.6,Amritsar
2023-06-07,27.6,33.5,22.6,59,2.1,13.5,978.2,Amritsar
2023-06-08,29.5,36.1,23.0,54,0.0,19.3,977.0,Amritsar
2023-06-09,31.0,38.9,23.3,51,0.0,11.5,973.7,Amritsar
2023-06-10,32.4,39.5,25.5,48,0.0,24.0,972.1,Amritsar
2023-06-11,30.9,37.7,25.0,55,0.0,11.2,973.0,Amritsar
2023-06-12,32.2,38.3,26.0,54,0.2,15.1,972.2,Amritsar
2023-06-13,33.6,40.2,27.6,51,0.0,11.5,972.1,Amritsar
2023-06-14,29.9,36.7,25.7,63,17.4,22.1,972.9,Amritsar
2023-06-15,28.5,33.8,23.9,70,8.8,10.0,974.8,Amritsar
2023-06-16,30.1,35.5,24.9,63,0.0,7.8,974.1,Amritsar
2023-06-17,32.0,37.6,25.7,57,0.0,9.7,973.8,Amritsar
2023-06-18,32.2,38.0,27.2,60,0.0,13.3,974.0,Amritsar
2023-06-19,32.9,38.4,27.1,57,0.0,9.5,973.5,Amritsar
2023-06-20,33.7,39.9,27.8,56,0.0,9.7,972.2,Amritsar
2023-06-21,34.0,39.3,28.6,56,0.0,18.8,972.8,Amritsar
2023-06-22,34.7,40.6,28.4,58,0.0,18.9,972.6,Amritsar
2023-06-23,34.9,40.4,30.0,60,0.0,16.2,972.6,Amritsar
2023-06-24,33.5,39.2,28.7,61,0.0,20.7,972.6,Amritsar
2023-06-25,31.5,38.7,27.5,69,0.1,25.2,973.0,Amritsar
2023-06-26,27.5,32.1,24.9,82,13.9,16.7,975.8,Amritsar
2023-06-27,29.5,34.0,25.0,74,0.0,12.1,974.4,Amritsar
2023-06-28,29.8,35.3,26.1,75,0.3,16.2,975.6,Amritsar
2023-06-29,29.7,34.4,25.5,77,3.4,15.3,974.6,Amritsar
2023-06-30,30.1,35.1,26.1,74,0.7,8.4,972.9,Amritsar
2023-07-01,30.1,35.1,23.9,71,1.5,12.2,973.7,Amritsar
2023-07-02,30.8,36.3,26.2,69,0.2,12.6,974.2,Amritsar
2023-07-03,32.2,37.5,27.1,68,0.9,13.4,973.4,Amritsar
2023-07-04,30.7,37.6,25.3,75,47.3,21.9,971.9,Amritsar
2023-07-05,26.7,29.4,25.2,89,54.2,18.8,972.8,Amritsar
2023-07-06,27.8,32.8,24.7,83,5.0,11.9,975.4,Amritsar
2023-07-07,27.8,32.2,24.9,82,2.2,14.4,975.9,Amritsar
2023-07-08,25.7,27.2,24.3,92,30.8,18.1,976.4,Amritsar
2023-07-09,26.1,29.6,23.9,88,11.4,15.0,975.0,Amritsar
2023-07-10,26.6,29.5,24.1,84,0.2,11.8,975.8,Amritsar
2023-07-11,28.6,33.5,23.4,81,0.0,6.2,975.1,Amritsar
2023-07-12,28.8,34.0,24.4,82,9.8,11.7,974.5,Amritsar
2023-07-13,29.1,33.2,25.2,81,2.7,8.7,974.6,Amritsar
2023-07-14,29.4,33.2,26.5,82,4.2,13.9,975.3,Amritsar
2023-07-15,29.6,34.2,25.1,82,0.9,17.1,974.2,Amritsar
2023-07-16,28.6,32.0,25.7,87,3.3,15.7,974.8,Amritsar
2023-07-17,29.6,33.8,26.2,84,0.1,9.9,973.8,Amritsar
2023-07-18,28.8,33.2,25.7,86,2.6,14.8,973.7,Amritsar
2023-07-19,28.7,32.3,26.3,84,1.2,16.7,974.2,Amritsar
2023-07-20,30.0,33.9,26.6,81,0.4,9.7,974.3,Amritsar
2023-07-21,29.7,33.5,27.6,87,10.8,9.7,975.4,Amritsar
2023-07-22,27.5,29.6,26.2,91,34.9,18.4,978.5,Amritsar
2023-07-23,29.4,33.5,26.0,81,2.7,11.8,978.7,Amritsar
2023-07-24,29.4,32.6,26.8,84,6.9,9.1,976.3,Amritsar
2023-07-25,29.6,33.1,26.6,84,0.2,10.8,975.9,Amritsar
2023-07-26,28.0,31.9,25.4,87,19.4,10.9,977.1,Amritsar
2023-07-27,27.9,31.7,24.9,88,10.9,10.0,976.6,Amritsar
2023-07-28,27.6,32.1,24.9,89,17.6,10.2,974.1,Amritsar
2023-07-29,27.7,32.6,24.2,88,10.8,7.8,973.3,Amritsar
2023-07-30,28.9,33.2,24.3,79,0.0,5.5,972.9,Amritsar
2023-07-31,29.4,33.3,25.8,82,0.3,11.7,972.2,Amritsar
2023-08-01,30.2,34.7,26.5,81,0.8,9.4,971.0,Amritsar
2023-08-02,30.3,35.1,27.3,82,9.7,13.7,971.3,Amritsar
2023-08-03,29.5,33.7,25.4,84,1.7,8.9,972.0,Amritsar
2023-08-04,29.5,34.4,25.9,85,3.8,15.4,973.9,Amritsar
2023-08-05,29.0,33.3,25.3,86,13.3,9.3,975.7,Amritsar
2023-08-06,28.6,33.1,26.2,86,9.3,12.8,972.5,Amritsar
2023-08-07,29.5,33.8,25.0,80,3.6,9.7,970.3,Amritsar
2023-08-08,30.0,33.8,26.6,78,0.6,13.6,971.3,Amritsar
2023-08-09,29.5,34.1,24.7,82,2.5,12.9,974.9,Amritsar
2023-08-10,28.5,33.2,25.3,87,6.8,16.5,976.7,Amritsar
2023-08-11,28.9,33.4,25.2,86,6.9,12.2,976.8,Amritsar
2023-08-12,30.1,34.5,27.0,81,1.3,8.9,974.2,Amritsar
2023-08-13,29.8,34.9,25.8,82,0.3,18.0,971.7,Amritsar
2023-08-14,28.1,33.1,25.0,86,27.8,18.5,975.9,Amritsar
2023-08-15,28.2,33.1,24.2,83,17.2,12.8,977.6,Amritsar
2023-08-16,29.3,33.6,25.5,82,0.0,6.2,977.0,Amritsar
2023-08-17,29.5,34.0,26.5,84,0.5,9.7,976.2,Amritsar
2023-08-18,29.9,34.4,26.3,82,0.7,8.4,976.5,Amritsar
2023-08-19,29.8,33.7,26.7,85,3.8,10.6,977.4,Amritsar
2023-08-20,30.3,34.0,26.8,84,1.4,6.1,977.9,Amritsar
2023-08-21,30.7,35.0,27.7,81,0.6,9.7,976.0,Amritsar
2023-08-22,31.3,36.7,26.4,78,0.0,13.1,973.4,Amritsar
2023-08-23,30.0,34.8,26.5,79,0.2,17.3,972.2,Amritsar
2023-08-24,28.6,32.4,25.2,82,1.0,14.1,972.2,Amritsar
2023-08-25,28.0,32.8,23.5,82,9.2,21.6,972.7,Amritsar
2023-08-26,26.9,31.2,23.6,84,5.7,21.1,974.9,Amritsar
2023-08-27,28.2,33.0,24.1,79,0.0,6.8,974.5,Amritsar
2023-08-28,27.7,32.4,22.9,80,8.6,15.3,974.4,Amritsar
2023-08-29,28.3,32.8,24.5,79,1.1,8.2,977.0,Amritsar
2023-08-30,29.0,34.6,24.1,75,0.0,7.4,978.5,Amritsar
2023-08-31,29.7,35.0,24.5,75,0.0,6.4,979.0,Amritsar
2023-09-01,30.6,36.4,26.3,70,0.0,9.7,978.6,Amritsar
2023-09-02,30.4,35.6,25.5,66,0.0,9.0,977.5,Amritsar
2023-09-03,30.2,34.9,26.1,64,0.0,9.4,976.5,Amritsar
2023-09-04,30.0,35.6,25.0,66,0.0,7.4,976.2,Amritsar
2023-09-05,29.7,34.8,25.0,72,0.0,9.2,978.0,Amritsar
2023-09-06,29.8,35.1,24.5,71,0.0,9.7,978.6,Amritsar
2023-09-07,30.2,36.4,24.4,65,0.0,8.2,977.7,Amritsar
2023-09-08,30.4,36.2,24.4,65,0.0,11.0,977.6,Amritsar
2023-09-09,30.0,34.4,26.0,72,0.0,13.5,976.9,Amritsar
2023-09-10,28.1,32.9,24.5,82,8.6,14.3,975.7,Amritsar
2023-09-11,28.4,32.8,24.9,83,4.6,13.0,976.2,Amritsar
2023-09-12,29.5,33.7,25.3,81,0.1,9.7,975.9,Amritsar
2023-09-13,29.5,33.9,25.6,81,1.1,15.8,976.1,Amritsar
2023-09-14,29.9,34.8,26.2,80,3.4,13.3,977.4,Amritsar
2023-09-15,28.1,33.6,25.3,85,19.5,14.7,978.8,Amritsar
2023-09-16,28.5,32.8,24.9,84,0.1,5.9,978.7,Amritsar
2023-09-17,27.5,31.9,24.7,86,3.5,16.6,977.6,Amritsar
2023-09-18,26.0,29.3,23.4,85,30.3,17.5,978.2,Amritsar
2023-09-19,27.0,31.8,23.4,83,17.1,10.9,980.3,Amritsar
2023-09-20,28.3,32.7,24.7,81,0.0,6.1,980.2,Amritsar
2023-09-21,28.8,33.3,24.6,79,0.0,9.1,979.0,Amritsar
2023-09-22,28.1,32.7,25.2,82,0.1,13.0,979.1,Amritsar
2023-09-23,27.3,31.4,23.7,84,17.6,10.8,980.1,Amritsar
2023-09-24,26.7,31.4,24.0,85,3.8,11.4,979.4,Amritsar
2023-09-25,25.4,30.8,20.5,85,5.3,15.3,980.3,Amritsar
2023-09-26,26.2,31.6,21.4,77,0.0,8.4,981.5,Amritsar
2023-09-27,26.1,32.0,21.3,73,0.0,11.1,981.0,Amritsar
2023-09-28,26.7,32.4,21.0,71,0.0,9.1,980.2,Amritsar
2023-09-29,26.5,32.8,20.6,71,0.0,13.9,980.2,Amritsar
2023-09-30,25.4,32.2,20.3,68,0.0,10.4,980.7,Amritsar
2023-10-01,24.4,31.5,18.3,69,0.0,9.1,979.8,Amritsar
2023-10-02,24.2,32.1,17.6,65,0.0,11.1,980.5,Amritsar
2023-10-03,24.7,32.2,18.6,68,0.0,10.9,981.2,Amritsar
2023-10-04,25.2,32.6,18.5,67,0.0,9.9,981.3,Amritsar
2023-10-05,25.3,31.7,19.7,65,0.0,9.5,980.3,Amritsar
2023-10-06,25.1,32.7,18.3,70,0.0,9.1,978.9,Amritsar
2023-10-07,26.1,33.2,20.4,70,0.0,9.9,980.2,Amritsar
2023-10-08,27.2,33.1,21.9,72,0.0,8.7,981.1,Amritsar
2023-10-09,26.6,33.6,22.2,72,0.6,20.6,981.7,Amritsar
2023-10-10,24.2,30.5,19.4,68,0.0,20.0,983.9,Amritsar
2023-10-11,23.7,30.4,18.2,64,0.0,9.4,983.9,Amritsar
2023-10-12,24.3,31.4,17.6,65,0.0,8.6,985.0,Amritsar
2023-10-13,24.6,31.8,18.6,71,0.0,7.7,985.5,Amritsar
2023-10-14,23.0,28.4,20.0,80,9.2,11.9,985.3,Amritsar
2023-10-15,23.0,28.6,17.4,69,3.1,17.9,983.7,Amritsar
2023-10-16,19.7,23.1,17.1,87,22.0,19.5,984.2,Amritsar
2023-10-17,18.0,22.0,15.4,83,10.3,16.3,989.3,Amritsar
2023-10-18,18.8,25.4,14.3,76,0.0,10.2,989.0,Amritsar
2023-10-19,19.7,26.3,14.6,76,0.0,9.3,988.0,Amritsar
2023-10-20,20.5,27.8,14.7,77,0.0,10.2,988.5,Amritsar
2023-10-21,21.0,26.9,15.3,76,0.0,9.7,988.8,Amritsar
2023-10-22,20.7,26.5,16.3,79,0.0,24.1,989.8,Amritsar
2023-10-23,21.1,27.8,15.6,76,0.0,10.0,988.0,Amritsar
2023-10-24,21.5,28.0,15.4,72,0.0,7.2,987.4,Amritsar
2023-10-25,21.1,28.7,14.8,75,0.0,10.1,988.0,Amritsar
2023-10-26,21.0,28.3,14.6,76,0.0,9.4,987.5,Amritsar
2023-10-27,21.4,28.7,14.5,77,0.0,7.2,986.4,Amritsar
2023-10-28,21.9,28.7,15.8,79,0.0,8.0,986.7,Amritsar
2023-10-29,22.6,28.9,17.1,78,0.0,8.8,987.1,Amritsar
2023-10-30,22.2,29.2,17.1,78,0.0,8.9,987.9,Amritsar
2023-10-31,22.7,29.3,16.7,77,0.0,8.2,989.1,Amritsar
2023-11-01,22.3,28.6,17.9,78,0.0,8.4,989.9,Amritsar
2023-11-02,21.2,28.8,16.5,81,1.4,31.0,988.1,Amritsar
2023-11-03,20.9,27.4,16.3,78,0.1,10.3,985.5,Amritsar
2023-11-04,20.8,28.4,14.2,75,0.0,9.3,985.9,Amritsar
2023-11-05,20.9,27.8,14.3,74,0.0,8.9,987.2,Amritsar
2023-11-06,20.5,27.8,14.3,78,0.0,8.6,988.8,Amritsar
2023-11-07,20.4,27.4,15.6,79,0.4,12.7,988.3,Amritsar
2023-11-08,19.3,26.8,14.8,81,0.0,14.8,987.2,Amritsar
2023-11-09,19.6,26.9,14.4,78,1.2,14.7,987.0,Amritsar
2023-11-10,17.0,20.4,13.9,88,8.7,21.1,989.5,Amritsar
2023-11-11,17.1,23.9,12.4,81,0.0,9.7,991.3,Amritsar
2023-11-12,17.1,23.9,12.0,81,0.0,10.2,991.0,Amritsar
2023-11-13,17.3,24.5,12.0,82,0.0,9.7,990.9,Amritsar
2023-11-14,17.5,24.6,12.1,81,0.0,9.5,990.6,Amritsar
2023-11-15,17.3,24.6,11.4,82,0.0,9.4,990.1,Amritsar
2023-11-16,17.4,24.3,11.0,84,0.0,8.6,991.2,Amritsar
2023-11-17,17.5,25.0,12.0,81,0.0,9.4,991.2,Amritsar
2023-11-18,17.3,24.4,11.2,78,0.0,9.4,989.1,Amritsar
2023-11-19,17.1,24.7,12.1,78,0.0,10.4,990.0,Amritsar
2023-11-20,17.0,24.4,11.8,76,0.0,10.0,990.5,Amritsar
2023-11-21,16.6,23.7,11.0,75,0.0,12.6,989.4,Amritsar
2023-11-22,16.4,23.2,10.8,79,0.0,9.0,986.6,Amritsar
2023-11-23,15.9,23.6,9.9,81,0.0,9.5,986.5,Amritsar
2023-11-24,15.7,23.6,10.5,84,0.0,10.0,989.3,Amritsar
2023-11-25,15.1,22.9,9.1,82,0.0,10.2,989.6,Amritsar
2023-11-26,16.5,23.0,12.3,86,0.0,8.4,990.7,Amritsar
2023-11-27,16.5,23.0,12.7,85,0.5,12.3,989.0,Amritsar
2023-11-28,16.6,23.0,11.5,83,0.0,9.9,988.7,Amritsar
2023-11-29,17.7,23.9,13.0,82,0.0,8.4,988.5,Amritsar
2023-11-30,15.9,20.4,12.9,89,27.4,17.0,989.9,Amritsar
2023-12-01,15.3,21.8,10.8,82,0.0,10.5,990.6,Amritsar
2023-12-02,14.9,22.1,9.9,84,0.0,10.2,990.0,Amritsar
2023-12-03,15.5,22.0,9.4,84,0.0,9.7,990.3,Amritsar
2023-12-04,14.8,21.0,10.0,90,0.0,9.4,989.4,Amritsar
2023-12-05,14.2,20.8,9.8,89,0.0,10.0,989.3,Amritsar
2023-12-06,14.1,21.6,9.4,86,0.0,10.7,989.5,Amritsar
2023-12-07,14.2,21.2,8.5,82,0.0,10.9,988.6,Amritsar
2023-12-08,14.0,21.3,7.4,82,0.0,10.8,988.0,Amritsar
2023-12-09,13.0,20.4,7.7,85,0.0,10.3,989.0,Amritsar
2023-12-10,12.9,20.2,6.8,80,0.0,11.0,986.8,Amritsar
2023-12-11,12.2,20.0,6.3,84,0.0,8.6,987.2,Amritsar
2023-12-12,12.5,20.0,6.7,83,0.0,9.9,987.3,Amritsar
2023-12-13,12.3,19.7,6.3,84,0.0,9.7,989.2,Amritsar
2023-12-14,12.3,19.4,6.3,81,0.0,9.7,989.7,Amritsar
2023-12-15,12.9,19.8,8.1,79,0.0,8.7,990.8,Amritsar
2023-12-16,12.2,19.4,6.4,84,0.3,8.7,989.6,Amritsar
2023-12-17,11.5,18.6,6.6,87,0.0,10.1,991.1,Amritsar
2023-12-18,11.9,18.9,6.8,79,0.0,11.6,992.4,Amritsar
2023-12-19,11.1,18.8,5.2,78,0.0,11.6,992.0,Amritsar
2023-12-20,11.2,18.4,4.8,79,0.0,10.6,991.3,Amritsar
2023-12-21,11.0,18.3,4.5,88,0.0,7.7,990.2,Amritsar
2023-12-22,11.1,17.8,5.9,92,0.0,8.8,990.0,Amritsar
2023-12-23,13.8,19.9,9.6,87,0.0,12.8,992.4,Amritsar
2023-12-24,12.8,19.8,7.0,91,0.0,8.3,993.9,Amritsar
2023-12-25,12.7,19.7,7.5,85,0.0,6.5,991.5,Amritsar
2023-12-26,11.7,19.7,6.1,89,0.0,8.7,991.0,Amritsar
2023-12-27,11.1,18.9,5.9,93,0.0,9.4,992.8,Amritsar
2023-12-28,11.3,17.3,8.1,94,0.0,9.5,991.2,Amritsar
2023-12-29,10.9,16.9,7.8,95,0.0,9.7,992.5,Amritsar
2023-12-30,10.2,15.6,7.2,94,0.0,7.8,991.4,Amritsar
2023-12-31,9.4,15.0,6.7,94,0.0,5.4,991.1,Amritsar
2024-01-01,9.3,14.5,5.7,94,0.0,6.5,991.4,Amritsar
2024-01-02,8.5,13.8,4.7,93,0.0,9.0,990.5,Amritsar
2024-01-03,7.2,13.6,4.1,94,0.0,8.6,990.6,Amritsar
2024-01-04,7.9,15.0,3.3,94,0.0,7.9,990.6,Amritsar
2024-01-05,7.4,13.0,4.6,95,0.0,7.8,990.8,Amritsar
2024-01-06,7.5,13.2,3.8,94,0.0,7.9,992.5,Amritsar
2024-01-07,7.1,13.0,3.4,95,0.0,6.8,992.9,Amritsar
2024-01-08,6.8,13.2,3.4,94,0.0,8.4,992.6,Amritsar
2024-01-09,6.8,12.7,3.8,94,0.6,8.3,993.1,Amritsar
2024-01-10,6.5,13.0,2.7,94,0.0,11.2,991.4,Amritsar
2024-01-11,6.9,13.0,3.6,94,0.0,10.7,991.5,Amritsar
2024-01-12,7.0,13.5,2.6,94,0.0,9.7,990.3,Amritsar
2024-01-13,7.7,14.0,3.5,94,0.0,7.9,989.6,Amritsar
2024-01-14,6.6,13.0,2.7,94,0.0,10.1,990.2,Amritsar
2024-01-15,6.9,12.8,3.2,94,0.0,9.2,989.4,Amritsar
2024-01-16,6.4,12.7,1.6,93,0.0,7.0,987.3,Amritsar
2024-01-17,8.7,15.5,3.4,92,0.0,5.5,987.6,Amritsar
2024-01-18,9.2,15.8,4.3,95,0.0,9.4,989.4,Amritsar
2024-01-19,8.7,13.8,5.1,95,0.0,9.7,990.5,Amritsar
2024-01-20,8.7,14.3,4.9,92,0.0,7.4,991.7,Amritsar
2024-01-21,7.6,14.5,3.8,92,0.0,10.1,990.8,Amritsar
2024-01-22,7.1,13.1,3.3,93,0.0,9.0,991.4,Amritsar
2024-01-23,6.8,13.4,2.0,93,0.0,7.9,991.4,Amritsar
2024-01-24,7.5,14.7,3.1,94,0.0,7.8,991.2,Amritsar
2024-01-25,7.7,12.4,3.5,94,0.0,7.8,993.2,Amritsar
2024-01-26,10.8,17.6,5.2,86,0.0,10.7,993.6,Amritsar
2024-01-27,11.1,19.1,5.0,84,0.0,10.9,991.7,Amritsar
2024-01-28,12.0,19.2,6.9,85,0.0,10.7,989.6,Amritsar
2024-01-29,12.3,18.8,6.8,87,0.0,8.7,990.8,Amritsar
2024-01-30,12.1,17.4,7.1,86,1.1,11.8,989.2,Amritsar
2024-01-31,13.5,17.5,10.3,86,4.3,15.8,987.5,Amritsar
2024-02-01,11.8,14.5,9.2,91,20.9,20.1,987.6,Amritsar
2024-02-02,10.8,17.1,5.7,83,0.0,9.2,992.7,Amritsar
2024-02-03,11.6,15.3,9.2,75,1.1,11.1,990.5,Amritsar
2024-02-04,11.5,15.6,6.8,86,10.3,10.6,988.8,Amritsar
2024-02-05,10.0,16.8,4.7,84,0.1,9.1,990.8,Amritsar
2024-02-06,10.5,17.4,4.6,74,0.0,11.6,992.0,Amritsar
2024-02-07,10.2,17.4,3.7,72,0.0,14.4,992.9,Amritsar
2024-02-08,11.3,18.0,6.4,64,0.0,12.8,991.0,Amritsar
2024-02-09,11.2,19.2,3.9,76,0.0,10.3,990.3,Amritsar
2024-02-10,12.8,19.8,5.1,79,0.0,9.5,993.8,Amritsar
2024-02-11,13.4,20.6,6.2,77,0.0,9.7,993.3,Amritsar
2024-02-12,14.2,20.2,6.5,79,0.0,9.1,992.1,Amritsar
2024-02-13,14.8,20.9,9.1,79,0.0,8.7,991.6,Amritsar
2024-02-14,13.7,21.1,7.6,75,0.0,12.6,991.3,Amritsar
2024-02-15,13.9,21.6,6.5,71,0.0,12.3,991.7,Amritsar
2024-02-16,14.7,22.6,7.0,73,0.0,11.6,992.1,Amritsar
2024-02-17,15.6,22.8,8.1,74,0.0,9.5,987.5,Amritsar
2024-02-18,15.3,20.4,9.4,80,0.1,18.6,983.6,Amritsar
2024-02-19,17.5,22.4,13.9,73,16.9,26.9,980.4,Amritsar
2024-02-20,15.8,21.7,11.5,83,1.0,24.7,982.3,Amritsar
2024-02-21,13.2,20.2,8.6,78,0.0,9.4,984.2,Amritsar
2024-02-22,12.6,20.1,6.0,67,0.0,10.3,986.5,Amritsar
2024-02-23,12.3,19.9,5.9,66,0.0,10.8,988.3,Amritsar
2024-02-24,13.3,20.0,6.2,58,0.0,10.2,988.8,Amritsar
2024-02-25,12.8,20.4,4.9,66,0.0,10.9,991.6,Amritsar
2024-02-26,13.2,20.8,6.1,63,0.0,8.9,991.2,Amritsar
2024-02-27,15.7,21.3,11.5,58,0.0,14.0,991.0,Amritsar
2024-02-28,14.4,21.8,7.8,68,0.0,11.5,989.0,Amritsar
2024-02-29,15.7,23.2,8.4,70,0.0,10.5,987.4,Amritsar
2024-03-01,16.7,21.2,13.5,75,6.3,16.6,986.4,Amritsar
2024-03-02,16.9,21.4,13.9,82,22.3,34.0,980.3,Amritsar
2024-03-03,12.9,17.9,7.9,70,0.0,21.9,984.0,Amritsar
2024-03-04,11.0,17.8,4.6,64,0.0,10.5,989.6,Amritsar
2024-03-05,11.7,19.3,6.4,65,0.0,10.9,990.1,Amritsar
2024-03-06,12.8,20.4,5.5,63,0.0,10.4,987.4,Amritsar
2024-03-07,14.9,21.6,8.9,64,0.2,14.0,987.9,Amritsar
2024-03-08,14.6,22.4,8.4,68,0.0,11.3,988.7,Amritsar
2024-03-09,15.7,24.2,9.4,64,0.0,11.5,988.1,Amritsar
2024-03-10,17.0,25.4,8.3,64,0.0,11.1,987.2,Amritsar
2024-03-11,16.6,23.0,11.7,75,0.8,13.8,989.4,Amritsar
2024-03-12,17.5,25.2,9.8,70,0.0,11.1,987.7,Amritsar
2024-03-13,16.2,21.7,12.9,77,2.1,13.7,984.7,Amritsar
2024-03-14,17.7,24.8,11.5,63,0.1,15.6,989.0,Amritsar
